task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
18051	PULL_IPD_MHC (6598)	COMPLETED	0	2.1s	28.4%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	12.9 KB
18052	PULL_IPD_MHC (6599)	COMPLETED	0	1.6s	36.8%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	12.9 KB
18047	PULL_IPD_MHC (6594)	COMPLETED	0	6.2s	7.9%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.8 KB
18053	PULL_IPD_MHC (6600)	COMPLETED	0	1.5s	33.1%	0.5%	17.4 MB	469.2 MB	17.4 MB	469.3 MB	6.6 MB	12.9 KB
18055	PULL_IPD_MHC (6602)	COMPLETED	0	1.7s	29.9%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18054	PULL_IPD_MHC (6601)	COMPLETED	0	1.8s	31.6%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	12.9 KB
18056	PULL_IPD_MHC (6603)	COMPLETED	0	1.5s	35.9%	0.5%	20 MB	471.3 MB	20 MB	471.3 MB	6.6 MB	12.9 KB
18058	PULL_IPD_MHC (6605)	COMPLETED	0	1.7s	36.3%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.9 KB
18057	PULL_IPD_MHC (6604)	COMPLETED	0	1.6s	36.0%	0.5%	20.5 MB	472.6 MB	20.5 MB	472.6 MB	6.6 MB	12.8 KB
18059	PULL_IPD_MHC (6606)	COMPLETED	0	1.7s	30.6%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.8 KB
18060	PULL_IPD_MHC (6607)	COMPLETED	0	1.8s	28.8%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18062	PULL_IPD_MHC (6609)	COMPLETED	0	1.8s	29.1%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.9 KB
18063	PULL_IPD_MHC (6610)	COMPLETED	0	2.1s	28.3%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.8 KB
18064	PULL_IPD_MHC (6611)	COMPLETED	0	1.8s	31.3%	1.2%	46.2 MB	499.8 MB	46.2 MB	499.8 MB	6.6 MB	12.8 KB
18061	PULL_IPD_MHC (6608)	COMPLETED	0	2.3s	24.3%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18065	PULL_IPD_MHC (6612)	COMPLETED	0	1.8s	34.4%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.8 KB
18066	PULL_IPD_MHC (6613)	COMPLETED	0	2.2s	27.4%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.8 KB
18067	PULL_IPD_MHC (6614)	COMPLETED	0	1.8s	33.1%	0.5%	19.4 MB	470.9 MB	19.4 MB	470.9 MB	6.6 MB	11.2 KB
18070	PULL_IPD_MHC (6617)	COMPLETED	0	1.8s	29.9%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.8 KB
18068	PULL_IPD_MHC (6615)	COMPLETED	0	1.9s	27.8%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.9 KB
18071	PULL_IPD_MHC (6618)	COMPLETED	0	2.3s	27.9%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	12.9 KB
18072	PULL_IPD_MHC (6619)	COMPLETED	0	1.9s	30.6%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.9 KB
18074	PULL_IPD_MHC (6620)	COMPLETED	0	2s	31.9%	1.2%	46.8 MB	499.8 MB	46.8 MB	499.8 MB	6.6 MB	12.9 KB
18075	PULL_IPD_MHC (6621)	COMPLETED	0	1.7s	34.1%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	12.9 KB
18076	PULL_IPD_MHC (6622)	COMPLETED	0	2.2s	29.1%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	12.9 KB
18077	PULL_IPD_MHC (6623)	COMPLETED	0	2s	31.3%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	12.9 KB
18078	PULL_IPD_MHC (6624)	COMPLETED	0	1.8s	29.3%	1.2%	45.7 MB	498.8 MB	45.7 MB	498.8 MB	6.6 MB	13.2 KB
20801	PULL_IPD_MHC (9305)	COMPLETED	0	1.8s	30.1%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.6 KB
18079	PULL_IPD_MHC (6625)	COMPLETED	0	2s	29.8%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18081	PULL_IPD_MHC (6627)	COMPLETED	0	1.8s	32.1%	1.2%	46.9 MB	499.8 MB	46.9 MB	499.8 MB	6.6 MB	12.1 KB
18082	PULL_IPD_MHC (6628)	COMPLETED	0	1.9s	28.5%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	13.4 KB
18080	PULL_IPD_MHC (6626)	COMPLETED	0	2.2s	23.7%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	13.4 KB
18083	PULL_IPD_MHC (6629)	COMPLETED	0	2s	32.3%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	11.2 KB
18084	PULL_IPD_MHC (6630)	COMPLETED	0	1.9s	29.0%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	13.4 KB
18085	PULL_IPD_MHC (6631)	COMPLETED	0	2s	32.2%	1.2%	46.9 MB	499.8 MB	46.9 MB	499.8 MB	6.6 MB	12.9 KB
18086	PULL_IPD_MHC (6632)	COMPLETED	0	1.5s	37.7%	0.4%	12.9 MB	59.5 MB	12.9 MB	59.5 MB	6.6 MB	11.2 KB
18088	PULL_IPD_MHC (6634)	COMPLETED	0	1.7s	30.7%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	13.4 KB
18090	PULL_IPD_MHC (6636)	COMPLETED	0	1.9s	31.1%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	13.5 KB
18087	PULL_IPD_MHC (6633)	COMPLETED	0	2.3s	24.3%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18091	PULL_IPD_MHC (6637)	COMPLETED	0	1.7s	33.4%	1.2%	45.8 MB	499.8 MB	45.8 MB	499.8 MB	6.6 MB	12.9 KB
18089	PULL_IPD_MHC (6635)	COMPLETED	0	2.1s	27.6%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	12.8 KB
18092	PULL_IPD_MHC (6638)	COMPLETED	0	2s	33.2%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	13.4 KB
18094	PULL_IPD_MHC (6640)	COMPLETED	0	1.8s	35.5%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	13.5 KB
18093	PULL_IPD_MHC (6639)	COMPLETED	0	2.1s	34.3%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18095	PULL_IPD_MHC (6641)	COMPLETED	0	1.9s	28.6%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	12.9 KB
18099	PULL_IPD_MHC (6645)	COMPLETED	0	1.7s	32.2%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	12.8 KB
18096	PULL_IPD_MHC (6642)	COMPLETED	0	2s	27.7%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	13.5 KB
18097	PULL_IPD_MHC (6643)	COMPLETED	0	1.9s	27.0%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	11.2 KB
18098	PULL_IPD_MHC (6644)	COMPLETED	0	1.9s	27.4%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	13.5 KB
18100	PULL_IPD_MHC (6646)	COMPLETED	0	1.8s	34.7%	1.2%	45.2 MB	498.5 MB	46.3 MB	499.8 MB	6.6 MB	13.5 KB
18101	PULL_IPD_MHC (6647)	COMPLETED	0	1.6s	36.4%	0.6%	22.3 MB	473.4 MB	22.3 MB	473.4 MB	6.6 MB	12.8 KB
18103	PULL_IPD_MHC (6649)	COMPLETED	0	1.7s	35.0%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	11.2 KB
18104	PULL_IPD_MHC (6650)	COMPLETED	0	2s	31.9%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.9 KB
18105	PULL_IPD_MHC (6651)	COMPLETED	0	1.9s	25.9%	1.2%	44.8 MB	498.8 MB	44.8 MB	498.8 MB	6.6 MB	13.4 KB
18106	PULL_IPD_MHC (6652)	COMPLETED	0	2s	27.0%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	12.9 KB
18108	PULL_IPD_MHC (6654)	COMPLETED	0	1.8s	27.8%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	12.9 KB
18107	PULL_IPD_MHC (6653)	COMPLETED	0	1.9s	25.1%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	14.5 KB
18109	PULL_IPD_MHC (6655)	COMPLETED	0	1.7s	32.9%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	13.4 KB
18111	PULL_IPD_MHC (6657)	COMPLETED	0	1.6s	35.1%	1.2%	46.2 MB	499.8 MB	46.2 MB	499.8 MB	6.6 MB	12.9 KB
18110	PULL_IPD_MHC (6656)	COMPLETED	0	2.1s	26.8%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18112	PULL_IPD_MHC (6658)	COMPLETED	0	1.8s	35.2%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	12.4 KB
18114	PULL_IPD_MHC (6660)	COMPLETED	0	1.9s	25.2%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	12.9 KB
18116	PULL_IPD_MHC (6662)	COMPLETED	0	1.6s	30.5%	1.2%	46.2 MB	499.8 MB	46.2 MB	499.8 MB	6.6 MB	12.9 KB
18118	PULL_IPD_MHC (6664)	COMPLETED	0	1.7s	29.8%	0.5%	20.5 MB	472.6 MB	20.5 MB	472.6 MB	6.6 MB	16 KB
18120	PULL_IPD_MHC (6666)	COMPLETED	0	1.2s	37.6%	0.6%	21.9 MB	473.2 MB	21.9 MB	473.2 MB	6.2 MB	5.4 KB
18117	PULL_IPD_MHC (6663)	COMPLETED	0	1.9s	25.9%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18119	PULL_IPD_MHC (6665)	COMPLETED	0	1.8s	24.3%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18113	PULL_IPD_MHC (6659)	COMPLETED	0	2.8s	17.7%	1.2%	46.2 MB	499.8 MB	46.2 MB	499.8 MB	6.6 MB	13.4 KB
18115	PULL_IPD_MHC (6661)	COMPLETED	0	3.3s	20.6%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	13.1 KB
18121	PULL_IPD_MHC (6667)	COMPLETED	0	2.2s	31.1%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.8 KB
18123	PULL_IPD_MHC (6669)	COMPLETED	0	1.7s	29.8%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.8 KB
18122	PULL_IPD_MHC (6668)	COMPLETED	0	1.8s	30.5%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18124	PULL_IPD_MHC (6670)	COMPLETED	0	1.6s	30.7%	0.6%	21 MB	472.6 MB	21 MB	472.6 MB	6.6 MB	12.9 KB
18125	PULL_IPD_MHC (6671)	COMPLETED	0	1.9s	27.9%	1.2%	45.8 MB	499.8 MB	45.8 MB	499.8 MB	6.6 MB	13.6 KB
18127	PULL_IPD_MHC (6673)	COMPLETED	0	1.6s	34.6%	0.5%	18.9 MB	470.8 MB	18.9 MB	470.8 MB	6.6 MB	13.6 KB
18126	PULL_IPD_MHC (6672)	COMPLETED	0	1.9s	30.6%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	12.9 KB
18128	PULL_IPD_MHC (6674)	COMPLETED	0	2.5s	22.8%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.1 KB
18129	PULL_IPD_MHC (6675)	COMPLETED	0	2.1s	34.7%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	13.6 KB
18132	PULL_IPD_MHC (6678)	COMPLETED	0	1.8s	30.9%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18131	PULL_IPD_MHC (6677)	COMPLETED	0	2s	28.8%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18130	PULL_IPD_MHC (6676)	COMPLETED	0	2s	28.5%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	12.9 KB
18134	PULL_IPD_MHC (6680)	COMPLETED	0	2s	31.9%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	13.6 KB
18135	PULL_IPD_MHC (6681)	COMPLETED	0	1.9s	32.4%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	12.9 KB
18133	PULL_IPD_MHC (6679)	COMPLETED	0	2.1s	27.9%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	12.9 KB
18136	PULL_IPD_MHC (6682)	COMPLETED	0	2s	33.7%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18137	PULL_IPD_MHC (6683)	COMPLETED	0	1.8s	30.0%	1.2%	46.1 MB	499.8 MB	46.1 MB	499.8 MB	6.6 MB	12.9 KB
18138	PULL_IPD_MHC (6684)	COMPLETED	0	1.7s	31.7%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	12.9 KB
18139	PULL_IPD_MHC (6685)	COMPLETED	0	2s	30.5%	1.2%	46.1 MB	499.8 MB	46.1 MB	499.8 MB	6.6 MB	13.6 KB
18140	PULL_IPD_MHC (6686)	COMPLETED	0	1.9s	30.7%	1.2%	46.8 MB	499.8 MB	46.8 MB	499.8 MB	6.6 MB	12.9 KB
18141	PULL_IPD_MHC (6687)	COMPLETED	0	2s	28.4%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	12.9 KB
18143	PULL_IPD_MHC (6689)	COMPLETED	0	1.9s	29.9%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	12.9 KB
18144	PULL_IPD_MHC (6690)	COMPLETED	0	2.9s	19.5%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.9 KB
18145	PULL_IPD_MHC (6691)	COMPLETED	0	2.8s	21.6%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	12.9 KB
18147	PULL_IPD_MHC (6693)	COMPLETED	0	1.4s	38.3%	0.5%	17.9 MB	469.2 MB	17.9 MB	469.3 MB	6.6 MB	12.8 KB
18148	PULL_IPD_MHC (6694)	COMPLETED	0	1.2s	41.0%	0.5%	19.6 MB	470.9 MB	19.6 MB	470.9 MB	6.6 MB	12.9 KB
18150	PULL_IPD_MHC (6696)	COMPLETED	0	1.1s	40.4%	0.5%	19.3 MB	470.8 MB	19.3 MB	470.8 MB	6.6 MB	12.8 KB
18151	PULL_IPD_MHC (6697)	COMPLETED	0	1.3s	39.6%	0.5%	19.2 MB	470.8 MB	19.2 MB	470.8 MB	6.6 MB	12.9 KB
18146	PULL_IPD_MHC (6692)	COMPLETED	0	2.7s	26.3%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	12.9 KB
18152	PULL_IPD_MHC (6698)	COMPLETED	0	1.6s	33.8%	0.5%	20 MB	471.3 MB	20 MB	471.3 MB	6.6 MB	12.9 KB
18142	PULL_IPD_MHC (6688)	COMPLETED	0	6.7s	8.8%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	12.9 KB
18157	PULL_IPD_MHC (6702)	COMPLETED	0	1.7s	30.9%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	12.9 KB
18158	PULL_IPD_MHC (6703)	COMPLETED	0	1.4s	35.6%	0.3%	11.2 MB	17.4 MB	11.2 MB	17.4 MB	6.6 MB	12.9 KB
18156	PULL_IPD_MHC (6701)	COMPLETED	0	2s	25.1%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.8 KB
18160	PULL_IPD_MHC (6705)	COMPLETED	0	1.4s	37.2%	0.5%	19.4 MB	470.9 MB	19.4 MB	470.9 MB	6.6 MB	12.7 KB
18154	PULL_IPD_MHC (6699)	COMPLETED	0	2s	25.1%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	13.1 KB
18159	PULL_IPD_MHC (6704)	COMPLETED	0	1.5s	34.2%	0.4%	16.3 MB	213.1 MB	16.3 MB	213.1 MB	6.6 MB	13.1 KB
18161	PULL_IPD_MHC (6706)	COMPLETED	0	1.9s	26.8%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	12.7 KB
18162	PULL_IPD_MHC (6707)	COMPLETED	0	1.8s	28.6%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	16 KB
18164	PULL_IPD_MHC (6709)	COMPLETED	0	1.8s	28.2%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.7 KB
18163	PULL_IPD_MHC (6708)	COMPLETED	0	1.8s	25.0%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.7 KB
18166	PULL_IPD_MHC (6711)	COMPLETED	0	1.8s	30.1%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	12.9 KB
18167	PULL_IPD_MHC (6712)	COMPLETED	0	1.9s	25.6%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	12.9 KB
18165	PULL_IPD_MHC (6710)	COMPLETED	0	2s	25.7%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18168	PULL_IPD_MHC (6713)	COMPLETED	0	1.8s	29.3%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	12.9 KB
18169	PULL_IPD_MHC (6714)	COMPLETED	0	1.7s	36.5%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	12.8 KB
18170	PULL_IPD_MHC (6715)	COMPLETED	0	2s	34.6%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.9 KB
18172	PULL_IPD_MHC (6717)	COMPLETED	0	1.7s	28.8%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	11 KB
18171	PULL_IPD_MHC (6716)	COMPLETED	0	2s	26.2%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	12.9 KB
18181	PULL_IPD_MHC (6725)	COMPLETED	0	1.9s	27.8%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	16.9 KB
18173	PULL_IPD_MHC (6718)	COMPLETED	0	1.8s	30.3%	1.2%	46.2 MB	498.8 MB	46.2 MB	498.8 MB	6.6 MB	13.1 KB
18174	PULL_IPD_MHC (6719)	COMPLETED	0	1.8s	32.1%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	12.9 KB
18176	PULL_IPD_MHC (6721)	COMPLETED	0	2.1s	28.7%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	12.9 KB
18178	PULL_IPD_MHC (6723)	COMPLETED	0	1.7s	38.5%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	13.8 KB
18177	PULL_IPD_MHC (6722)	COMPLETED	0	2.8s	21.2%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	23.4 KB
18180	PULL_IPD_MHC (6724)	COMPLETED	0	1.7s	29.3%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	13.1 KB
18185	PULL_IPD_MHC (6729)	COMPLETED	0	1.9s	28.9%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	16.9 KB
18186	PULL_IPD_MHC (6730)	COMPLETED	0	1.7s	29.4%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	13.8 KB
18182	PULL_IPD_MHC (6726)	COMPLETED	0	2.1s	25.0%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	25.9 KB
18184	PULL_IPD_MHC (6728)	COMPLETED	0	1.8s	30.6%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	13.8 KB
18183	PULL_IPD_MHC (6727)	COMPLETED	0	2.4s	24.9%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	25.9 KB
18187	PULL_IPD_MHC (6731)	COMPLETED	0	1.8s	37.1%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	16.9 KB
18188	PULL_IPD_MHC (6732)	COMPLETED	0	1.6s	41.2%	1.2%	46.9 MB	499.8 MB	46.9 MB	499.8 MB	6.6 MB	13.8 KB
18189	PULL_IPD_MHC (6733)	COMPLETED	0	2.1s	28.8%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	16.9 KB
18191	PULL_IPD_MHC (6735)	COMPLETED	0	1.9s	26.6%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	17 KB
18190	PULL_IPD_MHC (6734)	COMPLETED	0	2s	25.7%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	13.4 KB
18192	PULL_IPD_MHC (6736)	COMPLETED	0	1.7s	29.9%	0.6%	21.3 MB	472.8 MB	21.3 MB	472.8 MB	6.6 MB	13.4 KB
18195	PULL_IPD_MHC (6739)	COMPLETED	0	1.9s	30.1%	0.6%	22.2 MB	473.2 MB	22.2 MB	473.2 MB	6.6 MB	16.9 KB
18194	PULL_IPD_MHC (6738)	COMPLETED	0	2s	29.7%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	13.4 KB
18196	PULL_IPD_MHC (6740)	COMPLETED	0	1.6s	35.3%	0.5%	18 MB	469.4 MB	18 MB	469.4 MB	6.6 MB	13.4 KB
18193	PULL_IPD_MHC (6737)	COMPLETED	0	2.3s	23.3%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	13.4 KB
18197	PULL_IPD_MHC (6741)	COMPLETED	0	2.1s	31.6%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	16.9 KB
18198	PULL_IPD_MHC (6742)	COMPLETED	0	1.9s	32.2%	1.2%	46.4 MB	499.8 MB	46.4 MB	499.8 MB	6.6 MB	13.4 KB
18199	PULL_IPD_MHC (6743)	COMPLETED	0	2s	27.3%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	26.5 KB
18200	PULL_IPD_MHC (6744)	COMPLETED	0	1.5s	31.6%	0.6%	23.1 MB	474.7 MB	23.1 MB	474.7 MB	6.6 MB	25.8 KB
18204	PULL_IPD_MHC (6748)	COMPLETED	0	1.7s	33.9%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	16.6 KB
18202	PULL_IPD_MHC (6746)	COMPLETED	0	1.8s	29.0%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	13.1 KB
18201	PULL_IPD_MHC (6745)	COMPLETED	0	1.8s	30.9%	1.2%	45.8 MB	499.8 MB	45.8 MB	499.8 MB	6.6 MB	16.9 KB
18203	PULL_IPD_MHC (6747)	COMPLETED	0	1.8s	31.4%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	25.8 KB
18205	PULL_IPD_MHC (6749)	COMPLETED	0	2.5s	25.7%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	24.3 KB
18209	PULL_IPD_MHC (6753)	COMPLETED	0	1.8s	28.6%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	23.4 KB
18207	PULL_IPD_MHC (6751)	COMPLETED	0	2.5s	26.0%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	16.5 KB
18210	PULL_IPD_MHC (6754)	COMPLETED	0	1.7s	33.3%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	24.3 KB
18208	PULL_IPD_MHC (6752)	COMPLETED	0	2.8s	19.0%	1.1%	43.8 MB	497.9 MB	43.8 MB	498.2 MB	6.6 MB	24.3 KB
18212	PULL_IPD_MHC (6756)	COMPLETED	0	1.5s	35.7%	0.5%	17.5 MB	469.2 MB	17.5 MB	469.3 MB	6.6 MB	24.3 KB
18211	PULL_IPD_MHC (6755)	COMPLETED	0	2s	28.2%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	13.1 KB
18213	PULL_IPD_MHC (6757)	COMPLETED	0	2s	26.1%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	16.6 KB
18214	PULL_IPD_MHC (6758)	COMPLETED	0	2s	32.1%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	24.3 KB
18215	PULL_IPD_MHC (6759)	COMPLETED	0	2s	31.7%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	25.6 KB
18216	PULL_IPD_MHC (6760)	COMPLETED	0	1.9s	31.2%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	16.6 KB
18219	PULL_IPD_MHC (6763)	COMPLETED	0	1.7s	30.6%	0.5%	17.1 MB	468.9 MB	17.1 MB	468.9 MB	6.6 MB	24.3 KB
18217	PULL_IPD_MHC (6761)	COMPLETED	0	2.1s	26.3%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	16.6 KB
18218	PULL_IPD_MHC (6762)	COMPLETED	0	1.9s	28.1%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	13.1 KB
18220	PULL_IPD_MHC (6764)	COMPLETED	0	2s	28.4%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	24.3 KB
18221	PULL_IPD_MHC (6765)	COMPLETED	0	1.7s	32.4%	1.2%	45.8 MB	498.8 MB	45.8 MB	498.8 MB	6.6 MB	24.3 KB
18222	PULL_IPD_MHC (6766)	COMPLETED	0	2.1s	30.7%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	13.1 KB
